index,value
7267,2.05878e-08
7268,3.97416e-08
7269,0.000132901
7270,8.94932e-09
7271,0.000150932
7272,0.000119765
7273,0.000188423
7274,1.97655e-08
7275,0.000109828
7276,0.00012956
7277,0.000126884
7278,3.26715e-08
7279,0.000220428
7280,1.16858e-08
7281,5.59574e-05
7282,0.000185236
7283,0.000143583
7284,2.30395e-08
7285,0.000159054
7286,0.000151396
7287,0.000203103
7288,0.000219525
7289,0.000272232
7290,7.5435e-05
7291,0.00012389
7292,0.000103111
7293,0.000144497
7294,2.62581e-08
7295,9.8343e-05
7296,1.32245e-08
7297,1.10781e-08
7298,0.000159686
7299,2.60645e-08
7300,0.000409588
7301,0.000247208
7302,0.000263479
7303,4.91486e-08
7304,4.54753e-08
7305,0.000202425
7306,3.51771e-08
7307,1.74401e-08
7308,2.04995e-08
7309,0.000215452
7310,0.000148762
7311,0.00017236
7312,0.000142436
7313,8.37355e-05
7314,0.00017393
7315,0.000314027
7316,0.00014389
7317,0.000107956
7318,9.51277e-05
7319,8.81447e-05
7320,0.000237506
7321,1.75753e-08
7322,0.000165425
7323,0.000269136
7324,0.0001576
7325,0.000288725
7326,0.000275722
7327,9.0338e-05
7328,0.000312509
7329,0.000136632
7330,8.98179e-05
7331,0.00030563
7332,0.000157001
7333,0.000233391
7334,0.000497592
7335,0.000294701
7336,0.00022396
7337,0.000456288
7338,0.000305741
7339,7.57104e-05
7340,0.000153636
7341,6.98367e-05
7342,0.000106431
7343,0.00017154
7344,0.000151396
7345,0.000214557
7346,0.00011995
7347,1.57114e-08
7348,2.20737e-08
7349,0.000209813
7350,2.98408e-08
7351,2.42477e-08
7352,0.000174482
7353,0.000299245
7354,2.2523e-08
7355,6.73127e-05
7356,7.2704e-05
7357,2.31665e-08
7358,0.000222989
7359,9.89967e-09
7360,0.000208685
7361,0.00020779
7362,0.000248803
7363,0.000234405
7364,2.35431e-08
7365,0.000363386
7366,9.86901e-05
7367,3.64924e-08
7368,1.9253e-08
7369,2.92982e-08
7370,0.000257726
7371,2.68915e-08
7372,2.38477e-08
7373,1.7115e-08
7374,0.000107148
7375,0.000153164
7376,0.0001681
7377,0.000128267
7378,0.000185829
7379,0.000115851
7380,7.56711e-05
7381,0.000136862
7382,1.76284e-08
7383,5.88141e-05
7384,9.70056e-05
7385,9.39996e-09
7386,0.000198101
7387,5.76428e-09
7388,6.95591e-05
7389,8.29178e-05
7390,0.000113322
7391,3.04144e-08
7392,8.09279e-05
7393,1.98701e-08
7394,0.000309044
7395,0.000119636
7396,9.38928e-05
7397,3.92714e-08
7398,0.000167549
7399,0.000201428
7400,8.99656e-05
7401,0.000195406
7402,0.000178212
7403,0.000107876
7404,2.42659e-08
7405,1.93352e-08
7406,2.07074e-08
7407,0.000104486
7408,1.66453e-08
7409,0.000192449
7410,0.000107239
7411,3.87832e-08
7412,0.000217177
7413,2.0948e-08
7414,0.000208389
7415,0.000144422
7416,0.000241503
7417,2.67468e-08
7418,9.5404e-05
7419,0.000200567
7420,0.000137241
7421,0.000328188
7422,0.000291179
7423,0.000200195
7424,0.000232632
7425,0.000151957
7426,0.000292288
7427,3.42684e-08
7428,0.000146225
7429,0.000131917
7430,0.000114471
7431,3.83988e-08
7432,0.000214986
7433,3.57565e-08
7434,0.000265313
7435,1.85008e-08
7436,1.56085e-08
7437,0.000178612
7438,0.00025231
7439,0.000224756
7440,0.000163393
7441,0.000148747
7442,0.000217113
7443,0.000237448
7444,0.000221879
7445,0.0001118
7446,1.39339e-08
7447,3.20209e-08
7448,0.000178953
7449,2.41765e-08
7450,1.06312e-08
7451,9.26286e-09
7452,0.000167126
7453,0.000136672
7454,0.000136768
7455,8.25854e-05
7456,1.87025e-08
7457,2.8462e-08
7458,0.000123552
7459,1.99951e-08
7460,0.000245248
7461,0.000135911
7462,0.000234606
7463,2.96487e-08
7464,0.000270681
7465,0.000257549
7466,2.5902e-08
7467,4.52994e-08
7468,0.000244095
7469,2.59007e-08
7470,5.27248e-08
7471,5.13905e-08
7472,0.000218517
7473,5.27243e-08
7474,5.08769e-08
7475,0.000191015
7476,7.03989e-08
7477,0.00021539
7478,0.000202686
7479,7.0563e-08
7480,0.000215526
7481,0.000188986
7482,0.000163234
7483,0.000251418
7484,1.51021e-08
7485,0.000159862
7486,4.45132e-08
7487,1.60382e-08
7488,0.000136787
7489,8.03553e-05
7490,0.00018557
7491,2.40654e-08
7492,0.000155395
7493,0.000442969
7494,2.11812e-08
7495,0.000155449
7496,0.000443133
7497,1.56047e-08
7498,8.36723e-05
7499,0.0001466
7500,0.00022626
7501,8.7718e-05
7502,9.69735e-05
7503,0.000129216
7504,-2.31127e-05
7505,5.70976e-05
7506,0.000142795
7507,-1.62388e-05
7508,-4.09239e-05
7509,0.000267975
7510,8.00648e-05
7511,5.6984e-05
7512,0.000170118
7513,0.000133332
7514,0.00026896
7515,4.64329e-08
7516,5.82687e-09
7517,0.000224319
7518,4.64321e-08
7519,3.969e-09
7520,0.000287605
7521,0.00022669
7522,0.000231248
7523,0.000264831
7524,0.000261047
7525,0.000205105
7526,0.00019743
7527,3.64891e-08
7528,2.72035e-08
7529,0.000225871
7530,3.00463e-08
7531,1.56304e-08
7532,1.09663e-08
7533,6.26865e-05
7534,1.56294e-08
7535,1.04274e-08
7536,4.77469e-05
7537,1.89791e-08
7538,1.49994e-08
7539,5.30225e-05
7540,1.50071e-08
7541,1.57033e-08
7542,-2.86994e-05
7543,5.01315e-09
7544,1.0208e-08
7545,-5.2275e-05
7546,2.19677e-08
7547,0.000124415
7548,0.000186379
7549,5.42329e-08
7550,0.000132399
7551,2.93544e-08
7552,0.000130774
7553,0.000153357
7554,0.000111901
7555,0.000225089
7556,0.000228112
7557,0.000141784
7558,2.08032e-08
7559,2.25226e-08
7560,3.5023e-08
7561,0.000145008
7562,1.55604e-08
7563,2.9599e-08
7564,0.000205584
7565,0.000211374
7566,0.000142254
7567,0.000117141
7568,1.44144e-08
7569,0.000127497
7570,0.000212077
7571,0.000281206
7572,2.8105e-08
7573,0.000145984
7574,0.000132205
7575,0.000245433
7576,0.000164678
7577,0.000220428
7578,0.00015032
7579,1.69888e-08
7580,2.23939e-08
7581,3.60276e-08
7582,0.000174018
7583,1.2767e-08
7584,5.96424e-05
7585,0.000170198
7586,0.000161351
7587,2.39194e-08
7588,0.000141458
7589,0.000120062
7590,0.000229044
7591,0.000377922
7592,0.00029048
7593,0.000136911
7594,2.21049e-08
7595,1.29302e-08
7596,7.59404e-08
7597,0.000195888
7598,1.12651e-08
7599,9.77578e-05
7600,0.000182729
7601,0.000332188
7602,2.81124e-08
7603,0.000109154
7604,0.000101866
7605,0.000184686
7606,0.000236976
7607,0.000236985
7608,0.000185407
7609,2.23117e-08
7610,2.71489e-08
7611,2.46449e-08
7612,0.000149893
7613,2.55136e-08
7614,0.000223234
7615,0.00012927
7616,0.000201311
7617,2.41713e-08
7618,0.000172421
7619,9.79723e-05
7620,1.49944e-08
7621,2.13214e-08
7622,2.18917e-08
7623,0.000116396
7624,2.12869e-08
7625,0.000247095
7626,0.000335222
7627,0.000250161
7628,0.000365616
7629,0.000278099
7630,0.000208101
7631,5.01681e-08
7632,4.25282e-08
7633,0.00022887
7634,0.000348414
7635,3.4945e-08
7636,7.69049e-05
7637,0.0001283
7638,0.000100163
7639,0.000129655
7640,0.000104736
7641,0.000225514
7642,0.000112534
7643,2.2257e-08
7644,0.000269487
7645,0.000158969
7646,0.000222555
7647,0.000177023
7648,0.000132145
7649,2.13148e-08
7650,0.000152331
7651,2.17636e-08
7652,0.000122347
7653,0.000157715
7654,0.000199506
7655,0.000144915
7656,0.000150436
7657,0.000228048
7658,0.000125548
7659,0.00015321
7660,0.000184207
7661,0.000221963
7662,0.000148683
7663,0.00021896
7664,8.48679e-05
7665,0.000139078
7666,0.000107245
7667,3.10012e-08
7668,0.000131939
7669,3.40272e-08
7670,1.06726e-08
7671,0.000225889
7672,4.34139e-08
7673,1.73652e-09
7674,0.000218634
7675,3.21028e-08
7676,-4.52577e-09
7677,2.51781e-05
7678,0.000166051
7679,1.53341e-08
7680,5.3718e-05
7681,0.00018539
7682,-1.51038e-08
7683,6.65306e-05
7684,0.000153917
7685,1.1784e-08
7686,0.000118214
7687,0.000187288
7688,0.000148123
7689,-7.20529e-05
7690,-1.13458e-05
7691,8.51002e-05
7692,-3.92653e-05
7693,-0.000197937
7694,4.56697e-05
7695,2.70531e-05
7696,-0.000195086
7697,-1.42865e-05
7698,2.36758e-05
7699,-0.000136474
7700,7.03726e-05
7701,7.04726e-05
7702,5.06582e-05
7703,2.7691e-08
7704,0.000165692
7705,1.25754e-08
7706,9.23461e-09
7707,5.51406e-05
7708,2.18496e-08
7709,-2.62837e-09
7710,-2.92953e-05
7711,1.67805e-08
7712,1.02642e-08
7713,-3.56681e-06
7714,3.11426e-05
7715,0.000194639
7716,-6.42855e-06
7717,-1.5101e-05
7718,0.000244549
7719,-0.000172256
7720,-2.56054e-05
7721,0.000159167
7722,-0.000157134
7723,9.99285e-05
7724,0.000162732
7725,-5.95416e-05
7726,5.15364e-05
7727,0.00027472
7728,-0.000228872
7729,2.38873e-05
7730,0.000246756
7731,-0.000139827
7732,0.000271795
7733,0.000319026
7734,2.75945e-08
7735,0.000172077
7736,3.89039e-08
7737,0.000301641
7738,0.00036041
7739,0.000217576
7740,0.000240427
7741,0.00027473
7742,0.000192565
7743,0.000107474
7744,1.25402e-08
7745,0.00023617
7746,4.23639e-08
7747,2.74136e-08
7748,0.000104948
7749,1.32335e-08
7750,0.000291024
7751,0.00028441
7752,8.13855e-09
7753,0.000128492
7754,0.000152982
7755,6.22242e-09
7756,0.000262977
7757,0.000329826
7758,1.26086e-08
7759,0.000146214
7760,0.000199548
7761,5.03362e-09
7762,0.000120465
7763,8.42033e-09
7764,0.000158783
7765,0.000182593
7766,2.81793e-08
7767,0.00016875
7768,1.81524e-08
7769,4.69178e-09
7770,0.000102378
7771,1.68893e-08
7772,0.000108559
7773,0.000135299
7774,1.01732e-08
7775,0.000173006
7776,2.73161e-08
7777,0.000275288
7778,0.000104723
7779,0.000104351
7780,0.000171389
7781,0.000165342
7782,0.000183696
7783,0.00014703
7784,0.000131711
7785,7.64667e-05
7786,1.62569e-08
7787,6.47614e-05
7788,5.53714e-09
7789,1.79281e-08
7790,0.000104446
7791,0.000210029
7792,2.25264e-08
7793,0.000158053
7794,6.14738e-05
7795,2.59144e-08
7796,0.000355976
7797,1.7742e-08
7798,9.68321e-05
7799,2.11305e-08
7800,0.00018363
7801,9.68558e-05
7802,2.33343e-08
7803,8.96208e-05
7804,8.59574e-05
7805,-1.81771e-08
7806,0.000176476
7807,2.4336e-06
7808,-6.73073e-10
7809,6.41191e-05
7810,0.000103835
7811,-1.02681e-08
7812,0.000109196
7813,0.000172717
7814,-1.37039e-09
7815,3.14581e-05
7816,3.97491e-09
7817,0.000164986
7818,0.000316772
7819,2.00338e-08
7820,9.32405e-05
7821,1.7739e-08
7822,0.000101941
7823,2.61827e-05
7824,7.28559e-09
7825,3.80415e-09
7826,0.000161681
7827,2.34665e-08
7828,2.38273e-08
7829,3.34282e-09
7830,3.10933e-05
7831,3.96936e-09
7832,0.000106444
7833,0.000160004
7834,1.03638e-08
7835,0.000132921
7836,0.000210638
7837,1.13921e-08
7838,0.000134367
7839,8.16977e-05
7840,1.25564e-08
7841,0.000123487
7842,0.000128678
7843,9.48476e-09
7844,0.000104758
7845,0.000124163
7846,0.00013503
7847,0.000141126
7848,0.000257369
7849,0.000148778
7850,4.53373e-05
7851,3.36084e-08
7852,8.97035e-09
7853,2.46521e-08
7854,0.000236153
7855,3.78034e-09
7856,0.000226134
7857,0.000279993
7858,1.19395e-08
7859,0.000226207
7860,0.000279161
7861,3.45565e-08
7862,3.36076e-08
7863,0.000435421
7864,3.45552e-08
7865,3.36012e-08
7866,0.000423228
7867,3.31589e-08
7868,0.000364266
7869,0.000401865
7870,4.10577e-08
7871,0.000364394
7872,0.000396041
7873,1.70639e-08
7874,0.000160836
7875,6.88104e-05
7876,0.000236751
7877,2.44385e-08
7878,0.000128138
7879,0.000127488
7880,0.000104342
7881,0.000127397
7882,0.000151677
7883,0.000141897
7884,2.38301e-08
7885,1.12936e-08
7886,1.657e-08
7887,0.000143583
7888,1.51635e-08
7889,0.000169186
7890,0.000126482
7891,0.00013101
7892,1.55604e-08
7893,8.78124e-05
7894,0.000138069
7895,0.000134137
7896,2.26933e-08
7897,0.000193813
7898,3.29646e-08
7899,2.16214e-08
7900,4.28987e-05
7901,9.89558e-09
7902,0.000189951
7903,6.71282e-08
7904,0.000277106
7905,0.000331936
7906,0.000189043
7907,3.14181e-08
7908,0.000276969
7909,0.000269298
7910,0.000305984
7911,0.000375579
7912,0.000318439
7913,0.00023948
7914,0.000391655
7915,0.000308752
7916,0.000132113
7917,5.00135e-08
7918,0.000369981
7919,0.000103291
7920,5.91383e-08
7921,0.000231337
7922,0.000150544
7923,3.90327e-08
7924,0.000283192
7925,0.000136282
7926,5.0155e-08
7927,0.000160538
7928,0.000111918
7929,3.41295e-08
7930,0.0002552
7931,0.000100288
7932,3.86232e-08
7933,0.000172152
7934,0.000140113
7935,7.60457e-09
7936,0.000264685
7937,4.42742e-08
7938,0.000199768
7939,0.000141743
7940,0.000106143
7941,0.00021188
7942,0.000314088
7943,0.000120526
7944,8.65018e-05
7945,7.82173e-05
7946,0.000194218
7947,1.71329e-08
7948,0.000174983
7949,0.000147694
7950,0.000204292
7951,0.000234514
7952,0.000308327
7953,0.000310086
7954,0.000244396
7955,0.000163222
7956,0.000354013
7957,0.000230046
7958,0.000140915
7959,3.68417e-05
7960,0.000334137
7961,6.29445e-05
7962,5.26864e-05
7963,0.000308426
7964,0.000470292
7965,1.70528e-08
7966,0.000223975
7967,0.000470458
7968,1.9514e-08
7969,0.000224393
7970,0.000230848
7971,0.000336562
7972,3.81526e-08
7973,0.000230925
7974,0.000340053
7975,3.19575e-08
7976,3.29876e-08
7977,0.00017694
7978,0.000207363
7979,0.000257508
7980,0.000187657
7981,7.40841e-05
7982,2.50551e-08
7983,1.5062e-08
7984,2.04561e-08
7985,0.000115875
7986,9.64761e-09
7987,3.19236e-08
7988,1.16089e-08
7989,0.000128519
7990,0.000152975
7991,-5.59859e-05
7992,3.81786e-05
7993,-7.88896e-05
7994,-8.47786e-05
7995,6.77082e-05
7996,6.70735e-05
7997,3.27133e-05
7998,7.97936e-05
7999,6.50113e-05
8000,5.05282e-05
8001,0.000247318
8002,0.000169533
8003,0.000178394
8004,0.000253311
8005,0.000182501
8006,0.000178701
8007,0.000169011
8008,0.000175798
8009,0.000101277
8010,0.000168502
8011,0.00019443
8012,0.000101652
8013,9.66624e-05
8014,0.000139486
8015,0.00013034
8016,8.42725e-05
8017,0.000158664
8018,0.00011098
8019,-3.13416e-09
8020,9.8837e-06
8021,0.000111011
8022,-3.08556e-09
8023,9.28153e-05
8024,0.000127015
8025,6.46702e-09
8026,9.28383e-05
8027,0.000126844
8028,1.1476e-08
8029,2.20403e-08
8030,3.05676e-08
8031,3.16191e-05
8032,5.65155e-05
8033,3.31894e-05
8034,9.26759e-05
8035,8.29656e-05
8036,0.000108793
8037,9.3304e-05
8038,3.87989e-05
8039,4.11679e-05
8040,1.80484e-08
8041,3.47418e-08
8042,2.08017e-08
8043,0.000284866
8044,0.000338138
8045,0.000155624
8046,2.67626e-08
8047,1.93035e-08
8048,4.42602e-08
8049,0.000175072
8050,1.62431e-08
8051,0.00019102
8052,0.000174664
8053,0.00034779
8054,2.3966e-08
8055,0.000195345
8056,0.000284789
8057,0.000170189
8058,4.7058e-08
8059,0.000264935
8060,2.85048e-08
8061,0.000239101
8062,0.000192806
8063,0.000172172
8064,2.46614e-08
8065,0.000101746
8066,0.000167255
8067,0.00018547
8068,2.41192e-08
8069,0.000227335
8070,2.68769e-08
8071,2.25762e-08
8072,1.55902e-08
8073,0.000217566
8074,0.000264678
8075,0.000175556
8076,0.000120699
8077,2.11017e-08
8078,3.05112e-08
8079,0.000142481
8080,2.28514e-08
8081,1.78776e-08
8082,0.000162753
8083,0.000194236
8084,2.56785e-08
8085,0.000239254
8086,0.000229374
8087,0.000180103
8088,0.000199481
8089,0.000246359
8090,0.000248689
8091,0.000270308
8092,2.92747e-08
8093,0.000107531
8094,2.33142e-08
8095,0.00020231
8096,0.000184854
8097,4.29845e-08
8098,1.94388e-08
8099,2.49493e-08
8100,0.00012657
8101,1.62532e-08
8102,0.000189979
8103,0.000151026
8104,0.000209241
8105,2.51936e-08
8106,0.000177244
8107,0.000219409
8108,0.00015142
8109,0.000193614
8110,0.000263266
8111,0.000161973
8112,1.13615e-08
8113,1.78933e-08
8114,3.51393e-08
8115,8.39626e-05
8116,9.92257e-09
8117,0.000108004
8118,6.02551e-05
8119,1.48282e-08
8120,3.78415e-05
8121,4.07017e-08
8122,5.9116e-05
8123,0.000144949
8124,0.000403062
8125,1.72143e-08
8126,8.47606e-09
8127,0.000303636
8128,4.36965e-05
8129,1.72401e-05
8130,0.00027152
8131,8.87255e-05
8132,-0.000113145
8133,0.000211668
8134,-2.78242e-06
8135,-0.00015951
8136,0.000182495
8137,2.61323e-05
8138,-0.00020888
8139,1.64345e-08
8140,-6.4232e-05
8141,-0.000208973
8142,1.883e-08
8143,-6.33013e-05
8144,3.96509e-05
8145,-2.20059e-08
8146,-0.000248503
8147,3.96548e-05
8148,-2.90439e-08
8149,-0.000256368
8150,-3.00327e-05
8151,-6.217e-08
8152,-0.000252967
8153,-3.00495e-05
8154,-7.56e-08
8155,-0.000246266
8156,0.000430668
8157,3.26606e-08
8158,0.000235982
8159,0.000369562
8160,4.55581e-08
8161,0.000315805
8162,-0.000245932
8163,-6.14084e-08
8164,-0.000133383
8165,-0.000246031
8166,-6.93378e-08
8167,-0.000125453
8168,-2.55766e-06
8169,-0.000334888
8170,4.03685e-05
8171,-4.02151e-05
8172,-0.000337265
8173,8.55577e-05
8174,-0.000117137
8175,-8.95648e-09
8176,3.3137e-05
8177,-0.000117192
8178,-6.66762e-09
8179,7.01782e-05
8180,-4.23269e-05
8181,-0.00015986
8182,2.24172e-05
8183,-4.13765e-05
8184,-0.000138995
8185,0.000198745
8186,1.55876e-08
8187,0.000151075
8188,0.000198805
8189,1.83521e-08
8190,0.000151524
8191,7.61148e-05
8192,2.46156e-08
8193,9.6761e-05
8194,7.61293e-05
8195,2.45512e-08
8196,9.73264e-05
8197,9.27679e-05
8198,1.85493e-08
8199,6.26531e-09
8200,0.000138254
8201,9.08867e-09
8202,0.000125638
8203,0.00018972
8204,0.000114171
8205,0.000222098
8206,0.000135888
8207,0.000161184
8208,3.11132e-08
8209,2.92599e-08
8210,0.000143591
8211,3.11124e-08
8212,2.9084e-08
8213,0.000290425
8214,2.91519e-08
8215,0.000301259
8216,0.000330047
8217,0.000407792
8218,0.000495377
8219,0.000530744
8220,0.000210443
8221,0.000310178
8222,0.00028989
8223,0.000373756
8224,0.000322161
8225,0.000104297
8226,2.18704e-08
8227,3.09346e-08
8228,0.000123927
8229,1.57265e-08
8230,3.61879e-08
8231,0.000158167
8232,0.000210094
8233,0.000207907
8234,0.000212691
8235,3.64998e-08
8236,0.000158922
8237,0.000257029
8238,0.000159897
8239,0.000394761
8240,0.00027195
8241,0.000171973
8242,0.000219533
8243,0.000233084
8244,0.000315882
8245,1.76658e-08
8246,0.000240555
8247,0.000116874
8248,3.0457e-08
8249,1.6629e-08
8250,3.36133e-08
8251,0.000210857
8252,1.48003e-08
8253,0.000107209
8254,0.000243726
8255,0.000216169
8256,2.39623e-08
8257,0.000158094
8258,0.000138759
8259,0.000195485
8260,0.000190461
8261,0.000267157
8262,0.000145161
8263,1.4161e-08
8264,2.38924e-08
8265,2.91199e-08
8266,0.000200713
8267,3.70598e-09
8268,7.14871e-05
8269,0.000163393
8270,0.000142545
8271,2.19981e-08
8272,6.5278e-05
8273,0.000101811
8274,0.000137719
8275,2.75652e-08
8276,0.000170717
8277,8.45109e-09
8278,0.000125218
8279,7.9892e-05
8280,9.30167e-05
8281,1.49789e-08
8282,0.000329599
8283,0.000362856
8284,0.000331566
8285,3.32069e-08
8286,4.71626e-08
8287,0.000292552
8288,2.85962e-08
8289,0.000284325
8290,0.000314377
8291,0.00030669
8292,0.000295825
8293,0.000278977
8294,0.000141755
8295,0.000205736
8296,0.000211456
8297,0.00021839
8298,0.000199233
8299,0.000146891
8300,0.000126971
8301,0.000256383
8302,2.84704e-08
8303,0.000148529
8304,4.64403e-08
8305,7.54089e-09
8306,0.000136681
8307,3.30429e-08
8308,1.41238e-08
8309,0.000159784
8310,3.00532e-08
8311,-6.96419e-09
8312,-1.74152e-05
8313,0.000151702
8314,8.63698e-09
8315,0.000168753
8316,0.000180437
8317,-2.46471e-08
8318,0.000145418
8319,0.000182729
8320,-1.41001e-08
8321,0.000157838
8322,0.000176483
8323,-3.68696e-08
8324,0.000164191
8325,6.78021e-05
8326,-4.4021e-09
8327,0.000224029
8328,2.20136e-05
8329,-9.75799e-09
8330,3.96708e-05
8331,0.000177828
8332,-1.00296e-08
8333,9.0025e-05
8334,0.000174864
8335,-3.5353e-05
8336,7.14528e-05
8337,-0.000210649
8338,0.000136832
8339,8.39899e-09
8340,7.86856e-10
8341,0.000124386
8342,1.07271e-08
8343,8.94271e-05
8344,8.60582e-05
8345,5.92581e-09
8346,0.000108281
8347,0.000159841
8348,-2.53377e-08
8349,0.000115932
8350,0.00016913
8351,-5.32931e-09
8352,0.000194378
8353,0.000271232
8354,-1.08695e-08
8355,0.000185837
8356,0.000307566
8357,-2.07067e-09
8358,0.000176069
8359,0.000243928
8360,0.000146975
8361,0.000195464
8362,0.000278277
8363,0.000129966
8364,3.93241e-08
8365,1.80937e-08
8366,0.000111751
8367,2.05485e-08
8368,3.02735e-08
8369,1.25901e-08
8370,0.000183959
8371,0.000353542
8372,0.000143323
8373,9.96194e-05
8374,0.000202424
8375,0.000191834
8376,3.81933e-08
8377,0.000188998
8378,0.000258452
8379,0.000177563
8380,9.37118e-05
8381,0.000329749
8382,0.000231116
8383,0.000205633
8384,1.55613e-08
8385,0.000199041
8386,0.000169017
8387,2.19827e-08
8388,0.000136022
8389,0.000233674
8390,0.000351786
8391,0.000211455
8392,0.000213266
8393,0.000316584
8394,0.000185478
8395,0.000280705
8396,1.93903e-08
8397,3.92919e-08
8398,0.00025473
8399,1.93896e-08
8400,3.98181e-08
8401,0.00026498
8402,5.12472e-08
8403,1.10301e-08
8404,0.000232014
8405,5.12469e-08
8406,8.90933e-09
8407,0.00015236
8408,0.000202309
8409,-7.38329e-06
8410,0.000134565
8411,0.000244345
8412,-7.19043e-06
8413,6.60454e-05
8414,0.000204395
8415,1.14489e-06
8416,0.000159587
8417,0.000219949
8418,-6.21232e-06
8419,9.37499e-05
8420,0.000179229
8421,3.8735e-05
8422,0.000137426
8423,0.000196147
8424,2.29522e-05
8425,0.000103056
8426,0.000140481
8427,6.84588e-05
8428,6.79756e-05
8429,0.000107181
8430,3.88716e-05
8431,6.36992e-05
8432,4.58439e-05
8433,0.000127598
8434,0.000228434
8435,4.13872e-08
8436,0.000286315
8437,0.000355345
8438,0.000248771
8439,6.36056e-05
8440,3.18774e-08
8441,0.000323957
8442,0.000303116
8443,0.000205578
8444,0.000377767
8445,0.00019362
8446,0.000190717
8447,0.000455338
8448,3.10715e-08
8449,0.000220528
8450,3.5713e-08
8451,2.62769e-08
8452,0.000305528
8453,0.000242075
8454,1.71931e-08
8455,0.000114936
8456,0.000324375
8457,3.19571e-08
8458,0.000156319
8459,0.000257223
8460,0.000303041
8461,4.17467e-08
8462,2.27212e-08
8463,0.000185155
8464,1.65781e-08
8465,0.000122579
8466,0.000326259
8467,0.000291597
8468,3.09308e-08
8469,8.51633e-05
8470,7.62589e-09
8471,0.000143371
8472,7.37749e-05
8473,0.000153524
8474,0.000155377
8475,0.000167382
8476,7.92484e-05
8477,0.000226347
8478,6.08345e-05
8479,0.000101962
8480,0.000231904
8481,-4.25544e-06
8482,2.65366e-09
8483,1.02763e-05
8484,-4.26787e-06
8485,3.66119e-09
8486,8.89765e-05
8487,0.000111671
8488,1.87873e-08
8489,8.89947e-05
8490,0.000111746
8491,2.36904e-08
8492,5.91895e-05
8493,9.8001e-05
8494,2.70494e-08
8495,5.46718e-05
8496,4.06461e-05
8497,3.7442e-09
8498,3.86444e-05
8499,3.65744e-09
8500,4.11783e-05
8501,4.61554e-05
8502,5.98922e-09
8503,4.55022e-09
8504,9.3519e-05
8505,3.88336e-05
8506,3.28495e-05
8507,3.10965e-05
8508,0.000130769
8509,9.82648e-05
8510,4.42593e-05
8511,0.000163148
8512,0.000189078
8513,5.43995e-05
8514,0.000111706
8515,0.000110968
8516,0.00014764
8517,1.5323e-08
8518,8.82662e-05
8519,0.000108172
8520,-9.35156e-11
8521,8.82861e-05
8522,0.000108197
8523,-1.39512e-11
8524,5.2009e-05
8525,2.11083e-05
8526,6.64051e-09
8527,5.20168e-05
8528,2.1103e-05
8529,5.65964e-09
8530,3.87431e-05
8531,3.4297e-05
8532,3.46981e-05
8533,1.31913e-08
8534,0.000126536
8535,2.20818e-08
8536,8.94953e-09
8537,0.000231718
8538,2.20806e-08
8539,7.65053e-09
8540,0.000114781
8541,2.03812e-08
8542,2.10938e-09
8543,0.000118036
8544,1.95565e-08
8545,4.22766e-09
8546,3.55398e-09
8547,0.000125138
8548,1.7144e-08
8549,1.30227e-09
8550,0.00010978
8551,4.75559e-09
8552,2.96104e-09
8553,0.000105224
8554,1.48824e-08
8555,-3.03105e-10
8556,0.000149613
8557,4.997e-09
8558,1.09184e-09
8559,0.000128596
8560,1.5598e-08
8561,3.93002e-09
8562,6.89095e-09
8563,0.000121165
8564,4.8214e-09
8565,7.3246e-09
8566,0.000124677
8567,3.2596e-09
8568,2.99023e-08
8569,1.16521e-08
8570,0.000200083
8571,4.13568e-08
8572,2.26057e-08
8573,0.000187135
8574,6.59318e-05
8575,0.000131773
8576,0.000201859
8577,0.000170423
8578,0.000197263
8579,2.22879e-08
8580,0.000138205
8581,2.94451e-08
8582,1.14979e-08
8583,0.000270366
8584,3.00583e-08
8585,2.42315e-08
8586,0.000222353
8587,2.28383e-08
8588,2.26651e-08
8589,0.000187564
8590,2.86334e-08
8591,2.85738e-08
8592,0.000204799
8593,3.53994e-08
8594,2.36402e-08
8595,0.000193442
8596,2.81773e-09
8597,3.47386e-05
8598,0.000138914
8599,4.66048e-09
8600,2.47345e-05
8601,5.10944e-05
8602,0.000442641
8603,5.13835e-09
8604,5.11078e-05
8605,0.000448767
8606,3.19626e-08
8607,1.94569e-08
8608,0.000163293
8609,3.38128e-08
8610,1.1659e-08
8611,0.000178127
8612,2.41561e-08
8613,1.97756e-08
8614,0.000134991
8615,2.43477e-08
8616,1.45856e-08
8617,0.000120494
8618,2.92395e-08
8619,1.76239e-08
8620,0.00014197
8621,2.34534e-08
8622,9.77962e-09
8623,0.000182795
8624,1.58091e-08
8625,0.000207103
8626,2.4159e-08
8627,9.87008e-05
8628,0.000107452
8629,0.000192148
8630,0.000252742
8631,0.000261195
8632,2.33377e-08
8633,3.09345e-08
8634,0.000154492
8635,2.57689e-08
8636,3.94019e-08
8637,0.000312324
8638,5.49723e-08
8639,3.90464e-08
8640,0.000281155
8641,5.39833e-08
8642,0.000266781
8643,0.000221422
8644,5.46795e-08
8645,0.000259977
8646,0.000234973
8647,0.00028082
8648,0.000421031
8649,0.000212406
8650,0.000237333
8651,0.00041706
8652,4.37052e-08
8653,1.43405e-08
8654,0.000390138
8655,4.31403e-08
8656,-8.95821e-09
8657,9.80797e-06
8658,0.000241786
8659,-1.18664e-08
8660,2.57151e-06
8661,0.000172926
8662,8.9888e-05
8663,4.56031e-09
8664,0.000224161
